id,asset_id,asset_name,display_name_en,description_en
light_shield,1505999062,DA_Redirector_Armor_LightBody_T0,Light Shield,A lightweight shield that blocks a small portion of incoming damage without impacting mobility.
medium_shield,1237209984,DA_Redirector_Armor_MediumBody_T0,Medium Shield,A standard shield that blocks a medium portion of incoming damage at a moderate cost to mobility.
tempest,1433303640,DA_Redirector_AssaultRifle_01_T0,Tempest,Has moderate fire rate and accuracy.
tempest,-1259129540,DA_Redirector_AssaultRifle_01_T1,Tempest,Has moderate fire rate and accuracy.
tempest,-672186450,DA_Redirector_AssaultRifle_01_T2,Tempest,Has moderate fire rate and accuracy.
tempest,1629645384,DA_Redirector_AssaultRifle_01_T3,Tempest,Has moderate fire rate and accuracy.
arpeggio,-1174500500,DA_Redirector_AssaultRifle_Burst_01_T0,Arpeggio,Has decent damage output and accuracy.
arpeggio,-1010165368,DA_Redirector_AssaultRifle_Burst_01_T1,Arpeggio,Has decent damage output and accuracy.
arpeggio,-868064320,DA_Redirector_AssaultRifle_Burst_01_T2,Arpeggio,Has decent damage output and accuracy.
arpeggio,1657712312,DA_Redirector_AssaultRifle_Burst_01_T3,Arpeggio,Has decent damage output and accuracy.
bettina,-1236612582,DA_Redirector_AssaultRifle_Heavy_01_T0,Bettina,Has slow fire rate and high damage output.
bettina,392764783,DA_Redirector_AssaultRifle_Heavy_01_T1,Bettina,Has slow fire rate and high damage output.
bettina,-1884805671,DA_Redirector_AssaultRifle_Heavy_01_T2,Bettina,Has slow fire rate and high damage output.
bettina,1506939307,DA_Redirector_AssaultRifle_Heavy_01_T3,Bettina,Has slow fire rate and high damage output.
rattler,549375413,DA_Redirector_AssaultRifle_LowTier_01_T0,Rattler,"A cheap offensive option
rattler,1766749662,DA_Redirector_AssaultRifle_LowTier_01_T1,Rattler,"A cheap offensive option
rattler,-980968159,DA_Redirector_AssaultRifle_LowTier_01_T2,Rattler,"A cheap offensive option
rattler,1984849488,DA_Redirector_AssaultRifle_LowTier_01_T3,Rattler,"A cheap offensive option
kettle,209734646,DA_Redirector_AssaultRifle_Pneumatic_01_T0,Kettle,"Quick and accurate
kettle,-624801890,DA_Redirector_AssaultRifle_Pneumatic_01_T1,Kettle,"Quick and accurate
kettle,-1374119783,DA_Redirector_AssaultRifle_Pneumatic_01_T2,Kettle,"Quick and accurate
kettle,1349673826,DA_Redirector_AssaultRifle_Pneumatic_01_T3,Kettle,"Quick and accurate
ferro,-1300343709,DA_Redirector_BattleRifle_BreachAction_01_T0,Ferro,"Packs a punch
ferro,-1347969810,DA_Redirector_BattleRifle_BreachAction_01_T1,Ferro,"Packs a punch
ferro,1143818817,DA_Redirector_BattleRifle_BreachAction_01_T2,Ferro,"Packs a punch
ferro,-14963185,DA_Redirector_BattleRifle_BreachAction_01_T3,Ferro,"Packs a punch
aphelion,-1483497543,DA_Redirector_BattleRifle_EnergyBurst_01_T0,Aphelion,Fires high velocity energy rounds.
renegade,1443595066,DA_Redirector_BattleRifle_LeverAction_01_T0,Renegade,"Has high damage output
renegade,-595215449,DA_Redirector_BattleRifle_LeverAction_01_T1,Renegade,"Has high damage output
renegade,-1520827186,DA_Redirector_BattleRifle_LeverAction_01_T2,Renegade,"Has high damage output
renegade,1650182822,DA_Redirector_BattleRifle_LeverAction_01_T3,Renegade,"Has high damage output
anvil,1951118983,DA_Redirector_HandCannon_SingleAction_01_T0,Anvil,"Has high damage output and headshot damage
anvil,-1974459892,DA_Redirector_HandCannon_SingleAction_01_T1,Anvil,"Has high damage output and headshot damage
anvil,-39940538,DA_Redirector_HandCannon_SingleAction_01_T2,Anvil,"Has high damage output and headshot damage
anvil,-163859490,DA_Redirector_HandCannon_SingleAction_01_T3,Anvil,"Has high damage output and headshot damage
hullcracker,-1868876009,DA_Redirector_Launcher_AntiArc_Medium_01_T0,Hullcracker,Fires explosive projectiles that only detonate when hitting ARC.
hullcracker,-1858367047,DA_Redirector_Launcher_AntiArc_Medium_01_T1,Hullcracker,Fires explosive projectiles that only detonate when hitting ARC.
hullcracker,-1390078682,DA_Redirector_Launcher_AntiArc_Medium_01_T2,Hullcracker,Fires explosive projectiles that only detonate when hitting ARC.
hullcracker,1343472835,DA_Redirector_Launcher_AntiArc_Medium_01_T3,Hullcracker,Fires explosive projectiles that only detonate when hitting ARC.
torrente,1316261334,DA_Redirector_LMG_Medium_01_T0,Torrente,"Has a large ammo capacity
torrente,-595016198,DA_Redirector_LMG_Medium_01_T1,Torrente,"Has a large ammo capacity
torrente,2125834231,DA_Redirector_LMG_Medium_01_T2,Torrente,"Has a large ammo capacity
torrente,747891994,DA_Redirector_LMG_Medium_01_T3,Torrente,"Has a large ammo capacity
burletta,-1921925959,DA_Redirector_Pistol_01_T0,Burletta,Has decent damage output and accuracy.
burletta,-2054621793,DA_Redirector_Pistol_01_T1,Burletta,Has decent damage output and accuracy.
burletta,276503907,DA_Redirector_Pistol_01_T2,Burletta,Has decent damage output and accuracy.
burletta,1407799927,DA_Redirector_Pistol_01_T3,Burletta,Has decent damage output and accuracy.
venator,1858816158,DA_Redirector_Pistol_HighPower_01_T0,Venator,Fires two shots at a time.
venator,-853744599,DA_Redirector_Pistol_HighPower_01_T1,Venator,Fires two shots at a time.
venator,-119018899,DA_Redirector_Pistol_HighPower_01_T2,Venator,Fires two shots at a time.
venator,168902929,DA_Redirector_Pistol_HighPower_01_T3,Venator,Fires two shots at a time.
hairpin,-1119818372,DA_Redirector_Pistol_Silenced_01_T0,Hairpin,"Has a built-in silencer. Great for stealth
hairpin,1992585880,DA_Redirector_Pistol_Silenced_01_T1,Hairpin,"Has a built-in silencer. Great for stealth
hairpin,1370600620,DA_Redirector_Pistol_Silenced_01_T2,Hairpin,"Has a built-in silencer. Great for stealth
hairpin,1920326798,DA_Redirector_Pistol_Silenced_01_T3,Hairpin,"Has a built-in silencer. Great for stealth
dolabra,1249031667,DA_Redirector_Shotgun_Energy_Adjustable_01_T0,Dolabra,"An experimental weapon that can either fire a wide short range blast
il_toro,-1123417641,DA_Redirector_Shotgun_PumpAction_01_T0,Il Toro,"Has a large bullet spread
il_toro,269867465,DA_Redirector_Shotgun_PumpAction_01_T1,Il Toro,"Has a large bullet spread
il_toro,226834931,DA_Redirector_Shotgun_PumpAction_01_T2,Il Toro,"Has a large bullet spread
il_toro,331271227,DA_Redirector_Shotgun_PumpAction_01_T3,Il Toro,"Has a large bullet spread
vulcano,1123609629,DA_Redirector_Shotgun_SemiAuto_01_T0,Vulcano,Has good bullet spread but sharp falloff.
vulcano,-131543983,DA_Redirector_Shotgun_SemiAuto_01_T1,Vulcano,Has good bullet spread but sharp falloff.
vulcano,737182316,DA_Redirector_Shotgun_SemiAuto_01_T2,Vulcano,Has good bullet spread but sharp falloff.
vulcano,-630279513,DA_Redirector_Shotgun_SemiAuto_01_T3,Vulcano,Has good bullet spread but sharp falloff.
bobcat,637354931,DA_Redirector_SMG_01_T0,Bobcat,Has high fire rate but low accuracy.
bobcat,1768889427,DA_Redirector_SMG_01_T1,Bobcat,Has high fire rate but low accuracy.
bobcat,708897469,DA_Redirector_SMG_01_T2,Bobcat,Has high fire rate but low accuracy.
bobcat,-1631078332,DA_Redirector_SMG_01_T3,Bobcat,Has high fire rate but low accuracy.
stitcher,-302696283,DA_Redirector_SMG_LowTier_01_T0,Stitcher,"Has a good damage output
stitcher,1549911570,DA_Redirector_SMG_LowTier_01_T1,Stitcher,"Has a good damage output
stitcher,-2007835076,DA_Redirector_SMG_LowTier_01_T2,Stitcher,"Has a good damage output
stitcher,1516184045,DA_Redirector_SMG_LowTier_01_T3,Stitcher,"Has a good damage output
canto,-764908128,DA_Redirector_SMG_Medium_01_T0,Canto,Fully automatic submachine gun with a larger caliber.
canto,756732693,DA_Redirector_SMG_Medium_01_T1,Canto,Fully automatic submachine gun with a larger caliber.
canto,-133724223,DA_Redirector_SMG_Medium_01_T2,Canto,Fully automatic submachine gun with a larger caliber.
canto,2099640885,DA_Redirector_SMG_Medium_01_T3,Canto,Fully automatic submachine gun with a larger caliber.
osprey,-1435588212,DA_Redirector_SniperRifle_BoltAction_Medium_01_T0,Osprey,Has reliable damage output and accuracy.
osprey,1640126922,DA_Redirector_SniperRifle_BoltAction_Medium_01_T1,Osprey,Has reliable damage output and accuracy.
osprey,30472313,DA_Redirector_SniperRifle_BoltAction_Medium_01_T2,Osprey,Has reliable damage output and accuracy.
osprey,352204774,DA_Redirector_SniperRifle_BoltAction_Medium_01_T3,Osprey,Has reliable damage output and accuracy.
equalizer,-1441495265,DA_Redirector_Special_BeamRifle_01_T0,Equalizer,A high capacity experimental beam rifle.
jupiter,-537173438,DA_Redirector_Special_Railgun_01_T0,Jupiter,"Fires projectiles at an incredible velocity
sessionmodbleedoutrate,-144893881,DA_SessionMod_BleedOutRate,,Faster DBNO Bleed-out
sessionmodbleedoutrateless,1133767821,DA_SessionMod_BleedOutRate_Less,,Slower DBNO Bleed-out
sessionmodbleedoutratemore,624307541,DA_SessionMod_BleedOutRate_More,,Faster DBNO Bleed-out
sessionmoddamagedealtenemiesless,350904612,DA_SessionMod_DamageDealt_Enemies_Less,,Enemies deal 60% less damage.
sessionmoddamagedealtenemiesmore,344757279,DA_SessionMod_DamageDealt_Enemies_More,,Enemies deal 100% more damage.
sessionmoddamagedealtplayer,-1029797162,DA_SessionMod_DamageDealt_Player,,Player deal more damage.
sessionmoddamagetakenenemies,-762720056,DA_SessionMod_DamageTaken_Enemies,,Enemies take 50% less damage.
sessionmoddamagetakenplayer,97330743,DA_SessionMod_DamageTaken_Player,,Players take 50% more damage.
sessionmodhealthregenplayer,2000053193,DA_SessionMod_HealthRegen_Player,,Health regen over time
sessionmodhealthplayer,289911296,DA_SessionMod_Health_Player,,Players have 50% more health.
sessionmodlootdropamount,-3369041,DA_SessionMod_LootDropAmount,,1000% Increased amount of loot.
sessionmodlootdropamountbox,-1780836047,DA_SessionMod_LootDropAmount_box,,1000% Increased amount of loot.
sessionmodlootdropamountboxless,264088327,DA_SessionMod_LootDropAmount_Box_Less,,25% less loot in boxes
sessionmodlootdropamountenemy,-218730300,DA_SessionMod_LootDropAmount_Enemy,,More loot from enemies
sessionmodlootdropamountenemyless,-378402281,DA_SessionMod_LootDropAmount_Enemy_Less,,Less loot from enemies
sessionmodlootdropamountenemymore,1947563061,DA_SessionMod_LootDropAmount_Enemy_More,,More loot from enemies
sessionmodlootboost020,830585599,DA_SessionMod_Loot_Boost020,,Loot Drop Rate Boost 20%
sessionmodlootboost050,5430581,DA_SessionMod_Loot_Boost050,,Loot Drop Rate Boost 50%
sessionmodlootboost100,1566300018,DA_SessionMod_Loot_Boost100,,Loot Drop Rate Boost 100%
sessionmodlootboost200,780990464,DA_SessionMod_Loot_Boost200,,Loot Drop Rate Boost 200%
sessionmodlootraritycommon,-2031249980,DA_SessionMod_Loot_RarityCommon,,Loot Drop Rarity Common
sessionmodlootrarityepic,-808704936,DA_SessionMod_Loot_RarityEpic,,Loot Drop Rarity Epic
sessionmodlootraritylegendary,-1068363778,DA_SessionMod_Loot_RarityLegendary,,Loot Drop Rarity Legendary
sessionmodlootrarityrare,-1137655172,DA_SessionMod_Loot_RarityRare,,Loot Drop Rarity Rare
sessionmodscoreboost010,1705258222,DA_SessionMod_Score_Boost010,,Score Boost 10%
sessionmodscoreboost020,2133964482,DA_SessionMod_Score_Boost020,,Score Boost 20%
sessionmodscoreboost040,815974844,DA_SessionMod_Score_Boost040,,Score Boost 40%
sessionmodscoreboost075,2138831842,DA_SessionMod_Score_Boost075,,Score Boost 75%
sessionmodweatherburiedcityburiedday,-726003101,DA_SessionMod_Weather_BuriedCity_BuriedDay,,
sessionmodweatherburiedcitygoldenovercast,-965589385,DA_SessionMod_Weather_BuriedCity_GoldenOvercast,,
sessionmodweatherburiedcitymistymorning,1190602320,DA_SessionMod_Weather_BuriedCity_MistyMorning,,
sessionmodweatherburiedcitynight,-905186728,DA_SessionMod_Weather_BuriedCity_Night,,
sessionmodweatherburiedcityreddawn,-1618706502,DA_SessionMod_Weather_BuriedCity_RedDawn,,
sessionmodweatherburiedcitysandstorm,736095967,DA_SessionMod_Weather_BuriedCity_SandStorm,,
sessionmodweatherburiedcitythunderstorm,-1702475669,DA_SessionMod_Weather_BuriedCity_Thunderstorm,,
sessionmodweatherburiedcitywindystorm,-1039160165,DA_SessionMod_Weather_BuriedCity_WindyStorm,,
sessionmodweatherburiedcitywintersnowbc01,-637477386,DA_SessionMod_Weather_BuriedCity_WinterSnowBC_01,,
sessionmodweathermountaincompounddefaultday,-1089013112,DA_SessionMod_Weather_MountainCompound_DefaultDay,,
sessionmodweathermountaincompoundemergencyeve,1966902955,DA_SessionMod_Weather_MountainCompound_EmergencyEve,,
sessionmodweathermountaincompoundnightsm,1979177371,DA_SessionMod_Weather_MountainCompound_NightSM,,
sessionmodweathermountaincompoundsnowyday,-556667272,DA_SessionMod_Weather_MountainCompound_SnowyDay,,
sessionmodweathernight,2004579680,DA_SessionMod_Weather_Night,,
sessionmodweatherriventidesburiedday,483314232,DA_SessionMod_Weather_RivenTides_BuriedDay,,
sessionmodweatherriventidesgoldenovercast,1197209277,DA_SessionMod_Weather_RivenTides_GoldenOvercast,,
sessionmodweatherriventidesmistymorning,-1967625309,DA_SessionMod_Weather_RivenTides_MistyMorning,,
sessionmodweatherriventidesnight,385543525,DA_SessionMod_Weather_RivenTides_Night,,
sessionmodweatherriventidesreddawn,89374978,DA_SessionMod_Weather_RivenTides_RedDawn,,
sessionmodweatherriventidessandstorm,-2020484050,DA_SessionMod_Weather_RivenTides_SandStorm,,
sessionmodweatherspaceportbrightday,-1182516624,DA_SessionMod_Weather_Spaceport_BrightDay,,
sessionmodweatherspaceportbrightovercast,-1478307850,DA_SessionMod_Weather_Spaceport_BrightOvercast,,
sessionmodweatherspaceportnight,1303381693,DA_SessionMod_Weather_Spaceport_Night,,
sessionmodweatherspaceportorangesunset,-1779296944,DA_SessionMod_Weather_Spaceport_OrangeSunset,,
sessionmodweatherspaceportpinkmorning,1186427492,DA_SessionMod_Weather_Spaceport_PinkMorning,,
sessionmodweatherspaceportthunderstorm,2039638434,DA_SessionMod_Weather_Spaceport_Thunderstorm,,
sessionmodweatherspaceportwindystorm,-685744961,DA_SessionMod_Weather_Spaceport_WindyStorm,,
sessionmodweatherspaceportwintersnow01,-754470392,DA_SessionMod_Weather_Spaceport_WinterSnow_01,,
sessionmodweatherthebluegatebluehour,1012770703,DA_SessionMod_Weather_TheBlueGate_BlueHour,,
sessionmodweatherthebluegatecoldday,1420189259,DA_SessionMod_Weather_TheBlueGate_ColdDay,,
sessionmodweatherthebluegatefrostymorning,458657297,DA_SessionMod_Weather_TheBlueGate_FrostyMorning,,
sessionmodweatherthebluegateheavyrain,-270782177,DA_SessionMod_Weather_TheBlueGate_HeavyRain,,
sessionmodweatherthebluegatenight,1947663213,DA_SessionMod_Weather_TheBlueGate_Night,,
sessionmodweatherthebluegatesnowy,-1950183319,DA_SessionMod_Weather_TheBlueGate_Snowy,,
sessionmodweatherthebluegatethunderstorm,215964565,DA_SessionMod_Weather_TheBlueGate_Thunderstorm,,
sessionmodweatherthebluegatewindystorm,-298028176,DA_SessionMod_Weather_TheBlueGate_WindyStorm,,
sessionmodweatherthedamfoggy,422833396,DA_SessionMod_Weather_TheDam_Foggy,,
sessionmodweatherthedamforestfire,966468750,DA_SessionMod_Weather_TheDam_ForestFire,,
sessionmodweatherthedamgreymorning,-1500781565,DA_SessionMod_Weather_TheDam_GreyMorning,,
sessionmodweatherthedamhazyday,-1970794979,DA_SessionMod_Weather_TheDam_HazyDay,,
sessionmodweatherthedamnight,-1421547668,DA_SessionMod_Weather_TheDam_Night,,
sessionmodweatherthedampinksunrise,-11312189,DA_SessionMod_Weather_TheDam_PinkSunrise,,
sessionmodweatherthedamrainstorm,1125737218,DA_SessionMod_Weather_TheDam_Rainstorm,,
sessionmodweatherthedamthunderstorm,-1727430127,DA_SessionMod_Weather_TheDam_Thunderstorm,,
sessionmodweatherthedamwindystorm,-610484577,DA_SessionMod_Weather_TheDam_WindyStorm,,
sessionmodweatherthedamwintersnowdam01,789585082,DA_SessionMod_Weather_TheDam_WinterSnowDam_01,,
sessionmodxpboost020,-1955413410,DA_SessionMod_XP_Boost020,,XP Boost 20%
sessionmodxpboost040,-528666297,DA_SessionMod_XP_Boost040,,XP Boost 40%
sessionmodxpboost075,619647460,DA_SessionMod_XP_Boost075,,XP Boost 75%
sessionmodxpboost100,1017388981,DA_SessionMod_XP_Boost100,,XP Boost 100%
spraytagdefault,1105015384,DA_SpraytagDefault,,
uimapareainfometadataitem0,-1190681554,UIMapAreaInfoMetaDataItem_0,,
